"Title","Artist","Album","YouTubeMusicUrl","AlbumArtUrl"
"竹 (Bamboo)","Far East Movement/张杰","竹 (Bamboo) - Single","https://music.youtube.com/search?q=Far%20East%20Movement%2F%E5%BC%A0%E6%9D%B0%20%E7%AB%B9%20%28Bamboo%29",""
"Love Me","Felix Cartal/Lights","Love Me (Remixes)","https://music.youtube.com/search?q=Felix%20Cartal%2FLights%20Love%20Me","https://cdn-images.dzcdn.net/images/cover/4e729b493e34a2dfedba37b531dfeb3e/1000x1000-000000-80-0-0.jpg"
"Evening Buffalo","Felix Snow","Evening Buffalo","https://music.youtube.com/search?q=Felix%20Snow%20Evening%20Buffalo","https://cdn-images.dzcdn.net/images/cover/87540e13497f92595b881e2874ff433f/1000x1000-000000-80-0-0.jpg"
"Big Girls Don't Cry (Personal)","Fergie","The Dutchess","https://music.youtube.com/search?q=Fergie%20Big%20Girls%20Don%27t%20Cry%20%28Personal%29","https://cdn-images.dzcdn.net/images/cover/0285dad64dcaaf6ff3652fbc8e3f58d6/1000x1000-000000-80-0-0.jpg"
"London Bridge","Fergie","The Dutchess","https://music.youtube.com/search?q=Fergie%20London%20Bridge","https://cdn-images.dzcdn.net/images/cover/0285dad64dcaaf6ff3652fbc8e3f58d6/1000x1000-000000-80-0-0.jpg"
"Glamorous","Fergie/Ludacris","The Dutchess Deluxe","https://music.youtube.com/search?q=Fergie%2FLudacris%20Glamorous","https://cdn-images.dzcdn.net/images/cover/0285dad64dcaaf6ff3652fbc8e3f58d6/1000x1000-000000-80-0-0.jpg"
"All In My Head (Flex) [feat. Fetty Wap]","Fifth Harmony","7/27 (Deluxe)","https://music.youtube.com/search?q=Fifth%20Harmony%20All%20In%20My%20Head%20%28Flex%29%20%5Bfeat.%20Fetty%20Wap%5D",""
"Who Are You","Fifth Harmony","Better Together","https://music.youtube.com/search?q=Fifth%20Harmony%20Who%20Are%20You","https://cdn-images.dzcdn.net/images/cover/9ee2633aee0414f5183ed02394d47aa9/1000x1000-000000-80-0-0.jpg"
"Worth It","Fifth Harmony/Kid Ink","Worth It (feat. Kid Ink)","https://music.youtube.com/search?q=Fifth%20Harmony%2FKid%20Ink%20Worth%20It","https://cdn-images.dzcdn.net/images/cover/f7f85b17171a8b1d062dca5484c022de/1000x1000-000000-80-0-0.jpg"
"Love","Finding Hope","Our Love","https://music.youtube.com/search?q=Finding%20Hope%20Love","https://cdn-images.dzcdn.net/images/cover/6244da9f7bd67657841dd712cf732106/1000x1000-000000-80-0-0.jpg"
"呼吸决定","Fine乐团","I'm Sorry","https://music.youtube.com/search?q=Fine%E4%B9%90%E5%9B%A2%20%E5%91%BC%E5%90%B8%E5%86%B3%E5%AE%9A","https://cdn-images.dzcdn.net/images/cover/bba9a4f9b6bb93d4cc8d5b13befa1ae3/1000x1000-000000-80-0-0.jpg"
"Let's Fall In Love For The Night","FINNEAS","Blood Harmony","https://music.youtube.com/search?q=FINNEAS%20Let%27s%20Fall%20In%20Love%20For%20The%20Night","https://cdn-images.dzcdn.net/images/cover/e015a6ab613623f8ed03f0fe74ad474c/1000x1000-000000-80-0-0.jpg"
"没有如果","Fish Leong","别再为他流泪","https://music.youtube.com/search?q=Fish%20Leong%20%E6%B2%A1%E6%9C%89%E5%A6%82%E6%9E%9C",""
"HandClap","Fitz and The Tantrums","HandClap","https://music.youtube.com/search?q=Fitz%20and%20The%20Tantrums%20HandClap","https://cdn-images.dzcdn.net/images/cover/a6af120ce04d231bf811d22158818a54/1000x1000-000000-80-0-0.jpg"
"Good Feeling","Flo Rida","Wild Ones (Deluxe Version)","https://music.youtube.com/search?q=Flo%20Rida%20Good%20Feeling","https://cdn-images.dzcdn.net/images/cover/4d99ed71d4020effadd12d9ae1e61933/1000x1000-000000-80-0-0.jpg"
"Whistle","Flo Rida","Wild Ones","https://music.youtube.com/search?q=Flo%20Rida%20Whistle","https://cdn-images.dzcdn.net/images/cover/4d99ed71d4020effadd12d9ae1e61933/1000x1000-000000-80-0-0.jpg"
"Cake","Flo Rida/99 Percent","This Is A Challenge","https://music.youtube.com/search?q=Flo%20Rida%2F99%20Percent%20Cake","https://cdn-images.dzcdn.net/images/cover/97d55ce216ddbf57c6c3d3f13324343a/1000x1000-000000-80-0-0.jpg"
"GDFR (feat. Sage the Gemini & Lookas)","Flo Rida/Sage the Gemini/Lookas","GDFR (feat. Sage The Gemini & Lookas)","https://music.youtube.com/search?q=Flo%20Rida%2FSage%20the%20Gemini%2FLookas%20GDFR%20%28feat.%20Sage%20the%20Gemini%20%26%20Lookas%29","https://cdn-images.dzcdn.net/images/cover/e4956134abb2b4c2b4ecb0b4472072fc/1000x1000-000000-80-0-0.jpg"
"Wild Ones (feat. Sia)","Flo Rida/Sia","Wild Ones","https://music.youtube.com/search?q=Flo%20Rida%2FSia%20Wild%20Ones%20%28feat.%20Sia%29","https://cdn-images.dzcdn.net/images/cover/4d99ed71d4020effadd12d9ae1e61933/1000x1000-000000-80-0-0.jpg"
"Sugar","Flo Rida/Wynter","Sugar (feat. Wynter)","https://music.youtube.com/search?q=Flo%20Rida%2FWynter%20Sugar","https://cdn-images.dzcdn.net/images/cover/71ba8675d023e7f3d1c2d042c81ec133/1000x1000-000000-80-0-0.jpg"
"Dog Days Are Over","Florence + The Machine","Between Two Lungs","https://music.youtube.com/search?q=Florence%20%2B%20The%20Machine%20Dog%20Days%20Are%20Over","https://cdn-images.dzcdn.net/images/cover/e4975860d7e182195ec9fb1464676b94/1000x1000-000000-80-0-0.jpg"
"The Way","Florian Bur","Best of Florian Bur, Vol. 2","https://music.youtube.com/search?q=Florian%20Bur%20The%20Way","https://cdn-images.dzcdn.net/images/cover/5f538fab1e3673bf8992db00d4a57a20/1000x1000-000000-80-0-0.jpg"
"Cruise","Florida Georgia Line","Here's To The Good Times","https://music.youtube.com/search?q=Florida%20Georgia%20Line%20Cruise","https://cdn-images.dzcdn.net/images/cover/f566c4c0a81527eb128f5976eec475b2/1000x1000-000000-80-0-0.jpg"
"H.O.L.Y.","Florida Georgia Line","Dig Your Roots","https://music.youtube.com/search?q=Florida%20Georgia%20Line%20H.O.L.Y.","https://cdn-images.dzcdn.net/images/cover/1988f45f8e79bf7d528c6b17bf076413/1000x1000-000000-80-0-0.jpg"
"Stay","Florida Georgia Line","Here's To The Good Times...This Is How We Roll","https://music.youtube.com/search?q=Florida%20Georgia%20Line%20Stay","https://cdn-images.dzcdn.net/images/cover/8dc65d09a58f33f41aae0fd4a6f07409/1000x1000-000000-80-0-0.jpg"
"Cruise","Florida Georgia Line/Nelly","Here's To The Good Times...This Is How We Roll","https://music.youtube.com/search?q=Florida%20Georgia%20Line%2FNelly%20Cruise","https://cdn-images.dzcdn.net/images/cover/8dc65d09a58f33f41aae0fd4a6f07409/1000x1000-000000-80-0-0.jpg"
"Go!!!","FLOW","GAME","https://music.youtube.com/search?q=FLOW%20Go%21%21%21","https://cdn-images.dzcdn.net/images/cover/3d16dc3a1f030e0303c8f1d965012e3c/1000x1000-000000-80-0-0.jpg"
"Waiting For A Girl Like You","Foreigner","4 (Expanded)","https://music.youtube.com/search?q=Foreigner%20Waiting%20For%20A%20Girl%20Like%20You","https://cdn-images.dzcdn.net/images/cover/a7545dbac40fbecabeafc4847bcba549/1000x1000-000000-80-0-0.jpg"
"Remember The Name (feat. Styles Of Beyond)","Fort Minor/Styles of Beyond","Petrified / Remember the Name","https://music.youtube.com/search?q=Fort%20Minor%2FStyles%20of%20Beyond%20Remember%20The%20Name%20%28feat.%20Styles%20Of%20Beyond%29","https://cdn-images.dzcdn.net/images/cover/d4059c5525f643e2843b2f1e18e2d39f/1000x1000-000000-80-0-0.jpg"
"Stacy's Mom","Fountains Of Wayne","Welcome Interstate Managers","https://music.youtube.com/search?q=Fountains%20Of%20Wayne%20Stacy%27s%20Mom","https://cdn-images.dzcdn.net/images/cover/0f199c359f6be20d2146514b7c421978/1000x1000-000000-80-0-0.jpg"
"Bully Kit","Frank Klepacki","Bully Kit - Single","https://music.youtube.com/search?q=Frank%20Klepacki%20Bully%20Kit",""
"Drok","Frank Klepacki","Command & Conquer (Original Soundtrack)","https://music.youtube.com/search?q=Frank%20Klepacki%20Drok","https://cdn-images.dzcdn.net/images/cover/9004ec07a1c997b4b30b480f92020321/1000x1000-000000-80-0-0.jpg"
"That's Life","Frank Sinatra","That's Life","https://music.youtube.com/search?q=Frank%20Sinatra%20That%27s%20Life","https://cdn-images.dzcdn.net/images/cover/25fbd0facbae36667ae050e79c484dd3/1000x1000-000000-80-0-0.jpg"
"The Way I Tend To Be","Frank Turner","Songbook","https://music.youtube.com/search?q=Frank%20Turner%20The%20Way%20I%20Tend%20To%20Be","https://cdn-images.dzcdn.net/images/cover/88e269b5f22205df004c62047b5c0d60/1000x1000-000000-80-0-0.jpg"
"Don't Wanna Try","Frankie J","The One","https://music.youtube.com/search?q=Frankie%20J%20Don%27t%20Wanna%20Try","https://cdn-images.dzcdn.net/images/cover/69b71445111e0b622d5a0f640745bc4c/1000x1000-000000-80-0-0.jpg"
"I Found You","Frankie Zulferino","I Found You - Single","https://music.youtube.com/search?q=Frankie%20Zulferino%20I%20Found%20You",""
"Help Me Through The Day (Remastered)","Freddie King","The Best Of Freddie King: The Shelter Years","https://music.youtube.com/search?q=Freddie%20King%20Help%20Me%20Through%20The%20Day%20%28Remastered%29","https://cdn-images.dzcdn.net/images/cover/d046c7ec7e28a5877a8b8d536c237b59/1000x1000-000000-80-0-0.jpg"
"Some Nights","Fun.","Some Nights (Deluxe)","https://music.youtube.com/search?q=Fun.%20Some%20Nights","https://cdn-images.dzcdn.net/images/cover/5f7bd91e2d91ce2d308ee754d6821ff7/1000x1000-000000-80-0-0.jpg"
"We Are Young (feat. Janelle Monáe)","Fun./Janelle Monáe","Some Nights","https://music.youtube.com/search?q=Fun.%2FJanelle%20Mon%C3%A1e%20We%20Are%20Young%20%28feat.%20Janelle%20Mon%C3%A1e%29","https://cdn-images.dzcdn.net/images/cover/5f7bd91e2d91ce2d308ee754d6821ff7/1000x1000-000000-80-0-0.jpg"
"Mask Off","Future","FUTURE","https://music.youtube.com/search?q=Future%20Mask%20Off","https://cdn-images.dzcdn.net/images/cover/5186078c5bd5623ebec9b2753d8aaebe/1000x1000-000000-80-0-0.jpg"
"Feels so Good (feat. Hanne Mjøen)","Future Duper/Hanne Mjøen","Feels So Good (feat. Hanne Mjøen)","https://music.youtube.com/search?q=Future%20Duper%2FHanne%20Mj%C3%B8en%20Feels%20so%20Good%20%28feat.%20Hanne%20Mj%C3%B8en%29","https://cdn-images.dzcdn.net/images/cover/36dac2294fd9d548b8c09bb4695abc36/1000x1000-000000-80-0-0.jpg"
"Recycler","Fynn Michlin","Recycler","https://music.youtube.com/search?q=Fynn%20Michlin%20Recycler","https://cdn-images.dzcdn.net/images/cover/46382187887f03725a6e9eb123c6d0fa/1000x1000-000000-80-0-0.jpg"
"Me, Myself & I","G-Eazy/Bebe Rexha","When It's Dark Out","https://music.youtube.com/search?q=G-Eazy%2FBebe%20Rexha%20Me%2C%20Myself%20%26%20I","https://cdn-images.dzcdn.net/images/cover/a2dd90b1ee529edf4768d40e187771b2/1000x1000-000000-80-0-0.jpg"
"Sober","G-Eazy/Charlie Puth","The Beautiful & Damned","https://music.youtube.com/search?q=G-Eazy%2FCharlie%20Puth%20Sober","https://cdn-images.dzcdn.net/images/cover/6f1a92db4d24a9d04f913f3ed9660168/1000x1000-000000-80-0-0.jpg"
"Him & I","G-Eazy/Halsey","The Beautiful & Damned","https://music.youtube.com/search?q=G-Eazy%2FHalsey%20Him%20%26%20I","https://cdn-images.dzcdn.net/images/cover/6f1a92db4d24a9d04f913f3ed9660168/1000x1000-000000-80-0-0.jpg"
"空城计","GAI周延/Gosh Music","空城计 - Single","https://music.youtube.com/search?q=GAI%E5%91%A8%E5%BB%B6%2FGosh%20Music%20%E7%A9%BA%E5%9F%8E%E8%AE%A1",""
"追梦赤子心","GALA","追梦痴子心","https://music.youtube.com/search?q=GALA%20%E8%BF%BD%E6%A2%A6%E8%B5%A4%E5%AD%90%E5%BF%83","https://cdn-images.dzcdn.net/images/cover/f3306361ebea8af3bfdd712926bcba7b/1000x1000-000000-80-0-0.jpg"
"Runaway (U & I)","Galantis","Runaway (U & I)","https://music.youtube.com/search?q=Galantis%20Runaway%20%28U%20%26%20I%29","https://cdn-images.dzcdn.net/images/cover/788c6e23c7a0e4e5d5d2ccf03a43f320/1000x1000-000000-80-0-0.jpg"
"Runaway (U & I) (Extended Mix)","Galantis","Runaway (U & I) (Extended Mix) - Single","https://music.youtube.com/search?q=Galantis%20Runaway%20%28U%20%26%20I%29%20%28Extended%20Mix%29",""
"Sorbet","Galdive","Sorbet","https://music.youtube.com/search?q=Galdive%20Sorbet","https://cdn-images.dzcdn.net/images/cover/e2251484a21e1d0880ac569f126c0fe1/1000x1000-000000-80-0-0.jpg"
"Cars","Gary Numan","The Pleasure Principle (30th Anniversary Edition)","https://music.youtube.com/search?q=Gary%20Numan%20Cars","https://cdn-images.dzcdn.net/images/cover/43a6b9dea7b51c43476a94af4c339e15/1000x1000-000000-80-0-0.jpg"
"Cars (Remastered 2009)","Gary Numan","The Pleasure Principle (Expanded Edition)","https://music.youtube.com/search?q=Gary%20Numan%20Cars%20%28Remastered%202009%29","https://cdn-images.dzcdn.net/images/cover/1ad25269294953446e8bababe7175ae3/1000x1000-000000-80-0-0.jpg"
"Fire","Gavin DeGraw","Finest Hour: The Best of Gavin DeGraw","https://music.youtube.com/search?q=Gavin%20DeGraw%20Fire","https://cdn-images.dzcdn.net/images/cover/c34716141aea120e9690ddfc00a4b65c/1000x1000-000000-80-0-0.jpg"
"GOOD BOY","GD X TAEYANG","GOOD BOY","https://music.youtube.com/search?q=GD%20X%20TAEYANG%20GOOD%20BOY","https://cdn-images.dzcdn.net/images/cover/acc7a55e8629c6298ae3cfd8fad2e6ba/1000x1000-000000-80-0-0.jpg"
"And The Winner Is","Gérard Darmon","And The Winner Is - Single","https://music.youtube.com/search?q=G%C3%A9rard%20Darmon%20And%20The%20Winner%20Is",""
"My Boo","Ghost Town DJs","Best R'n'B 90, Vol. 2","https://music.youtube.com/search?q=Ghost%20Town%20DJs%20My%20Boo","https://cdn-images.dzcdn.net/images/cover/5bb62b0b972e84ddb1e85c61f9a6a65f/1000x1000-000000-80-0-0.jpg"
"Cinderella","Gigi Leung","Fireworks","https://music.youtube.com/search?q=Gigi%20Leung%20Cinderella","https://cdn-images.dzcdn.net/images/cover/b4bf6055ddeb4b9bd27ec275afe33244/1000x1000-000000-80-0-0.jpg"
"Falling Slowly","Glen Hansard/Markéta Irglová","Once (Music From The Motion Picture)","https://music.youtube.com/search?q=Glen%20Hansard%2FMark%C3%A9ta%20Irglov%C3%A1%20Falling%20Slowly","https://cdn-images.dzcdn.net/images/cover/4035e1ada4452ecd427454a6ed72cf1e/1000x1000-000000-80-0-0.jpg"
"I Hate U, I Love U","gnash/Olivia O'Brien","I Hate U I Love U","https://music.youtube.com/search?q=gnash%2FOlivia%20O%27Brien%20I%20Hate%20U%2C%20I%20Love%20U","https://cdn-images.dzcdn.net/images/cover/05cd3f25d1786e5424e82a35da458936/1000x1000-000000-80-0-0.jpg"
"i hate u, i love u (feat. olivia o'brien)","gnash/Olivia O'Brien","us","https://music.youtube.com/search?q=gnash%2FOlivia%20O%27Brien%20i%20hate%20u%2C%20i%20love%20u%20%28feat.%20olivia%20o%27brien%29","https://cdn-images.dzcdn.net/images/cover/a62201b0136a97c37603aaa90ef06f8e/1000x1000-000000-80-0-0.jpg"
"do it for you","gny","you're different now","https://music.youtube.com/search?q=gny%20do%20it%20for%20you","https://cdn-images.dzcdn.net/images/cover/534ed2e82538d90888b37d72731a4513/1000x1000-000000-80-0-0.jpg"
"Call Me (2022 Remaster)","Go West","Go West (Deluxe Edition)","https://music.youtube.com/search?q=Go%20West%20Call%20Me%20%282022%20Remaster%29","https://cdn-images.dzcdn.net/images/cover/0a1092c8ae4a9e226006db85afc58cfd/1000x1000-000000-80-0-0.jpg"
"The Anthem","Good Charlotte","Greatest Hits","https://music.youtube.com/search?q=Good%20Charlotte%20The%20Anthem","https://cdn-images.dzcdn.net/images/cover/53a68d6a6c4be6543b8b6f8ab4aac18c/1000x1000-000000-80-0-0.jpg"
"Under / Over","Gracie Abrams","minor","https://music.youtube.com/search?q=Gracie%20Abrams%20Under%20%2F%20Over","https://cdn-images.dzcdn.net/images/cover/b54da7b338d2e5e399b183531207ade7/1000x1000-000000-80-0-0.jpg"
"Wings Clipped","Grey/Avril Lavigne/Anthony Green","Chameleon","https://music.youtube.com/search?q=Grey%2FAvril%20Lavigne%2FAnthony%20Green%20Wings%20Clipped","https://cdn-images.dzcdn.net/images/cover/d7d0cf321da0e935eed744305e662178/1000x1000-000000-80-0-0.jpg"
"Waiting Outside The Lines","Greyson Chance","Hold On ‘Til The Night","https://music.youtube.com/search?q=Greyson%20Chance%20Waiting%20Outside%20The%20Lines","https://cdn-images.dzcdn.net/images/cover/d7ee1ebd1b8e76b4235bb604bcc27e2c/1000x1000-000000-80-0-0.jpg"
"Far Away From Home","Groove Coverage","Covergirl","https://music.youtube.com/search?q=Groove%20Coverage%20Far%20Away%20From%20Home","https://cdn-images.dzcdn.net/images/cover/4960b4f8599495d77fae0e2dbb3019b6/1000x1000-000000-80-0-0.jpg"
"God is A Girl","Groove Coverage","God Is a Girl","https://music.youtube.com/search?q=Groove%20Coverage%20God%20is%20A%20Girl","https://cdn-images.dzcdn.net/images/cover/b97e839d38f223af4fd21191df2cce9e/1000x1000-000000-80-0-0.jpg"
"God Is a Girl (Album Version)","Groove Coverage","God Is a Girl","https://music.youtube.com/search?q=Groove%20Coverage%20God%20Is%20a%20Girl%20%28Album%20Version%29","https://cdn-images.dzcdn.net/images/cover/b97e839d38f223af4fd21191df2cce9e/1000x1000-000000-80-0-0.jpg"
"She","Groove Coverage","Best Of Groove Coverage","https://music.youtube.com/search?q=Groove%20Coverage%20She","https://cdn-images.dzcdn.net/images/cover/2f2efad3dd13eaaccad8f42f99e2d11b/1000x1000-000000-80-0-0.jpg"
"Balada","Gusttavo Lima","Ao Vivo em São Paulo","https://music.youtube.com/search?q=Gusttavo%20Lima%20Balada","https://cdn-images.dzcdn.net/images/cover/24d55b77474418f3d6c7825c2ab3a55b/1000x1000-000000-80-0-0.jpg"
"Stereo Hearts","Gym Class Heroes","Stereo Hearts (feat. Adam Levine)","https://music.youtube.com/search?q=Gym%20Class%20Heroes%20Stereo%20Hearts","https://cdn-images.dzcdn.net/images/cover/9e0acfc00b9c23ac0e0fab743132aeed/1000x1000-000000-80-0-0.jpg"
"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes/Adam Levine","Stereo Hearts (feat. Adam Levine)","https://music.youtube.com/search?q=Gym%20Class%20Heroes%2FAdam%20Levine%20Stereo%20Hearts%20%28feat.%20Adam%20Levine%29","https://cdn-images.dzcdn.net/images/cover/9e0acfc00b9c23ac0e0fab743132aeed/1000x1000-000000-80-0-0.jpg"
"What Is Love (7"" Mix)","Haddaway","All the Best - His Greatest Hits","https://music.youtube.com/search?q=Haddaway%20What%20Is%20Love%20%287%22%20Mix%29","https://cdn-images.dzcdn.net/images/cover/fd7810e3e9b244bb37422ee8e731182a/1000x1000-000000-80-0-0.jpg"
"What Is Love?","Haddaway","What Is Love","https://music.youtube.com/search?q=Haddaway%20What%20Is%20Love%3F","https://cdn-images.dzcdn.net/images/cover/fbc40a660c535f61f231ea208b486080/1000x1000-000000-80-0-0.jpg"
"Love Myself","Hailee Steinfeld","HAIZ","https://music.youtube.com/search?q=Hailee%20Steinfeld%20Love%20Myself","https://cdn-images.dzcdn.net/images/cover/daf5156be74cc24168a01ed6bd50f40f/1000x1000-000000-80-0-0.jpg"
"Most Girls","Hailee Steinfeld","Most Girls","https://music.youtube.com/search?q=Hailee%20Steinfeld%20Most%20Girls","https://cdn-images.dzcdn.net/images/cover/fd05b7205aa48892cf85a17537f5bb2b/1000x1000-000000-80-0-0.jpg"
"Let Me Go","Hailee Steinfeld/Alesso/Florida Georgia Line/watt","Let Me Go","https://music.youtube.com/search?q=Hailee%20Steinfeld%2FAlesso%2FFlorida%20Georgia%20Line%2Fwatt%20Let%20Me%20Go","https://cdn-images.dzcdn.net/images/cover/5d352746ade7a0f73fc2f8fb47e99543/1000x1000-000000-80-0-0.jpg"
"Starving","Hailee Steinfeld/Grey/Zedd","Starving","https://music.youtube.com/search?q=Hailee%20Steinfeld%2FGrey%2FZedd%20Starving","https://cdn-images.dzcdn.net/images/cover/46b47680d6c0f754365a9744737ef426/1000x1000-000000-80-0-0.jpg"
"Way Back Into Love","Haley Bennett/Hugh Grant","Music And Lyrics - Music From and Inspired By The Motion Picture (International Release)","https://music.youtube.com/search?q=Haley%20Bennett%2FHugh%20Grant%20Way%20Back%20Into%20Love","https://cdn-images.dzcdn.net/images/cover/8a838efde3819321fc24dcab78a473f0/1000x1000-000000-80-0-0.jpg"
"Out Of Touch (Remastered 2003)","Hall & Oates","Out Of Touch (Remastered 2003) - Single","https://music.youtube.com/search?q=Hall%20%26%20Oates%20Out%20Of%20Touch%20%28Remastered%202003%29",""
"100 Letters","Halsey","hopeless fountain kingdom (Deluxe)","https://music.youtube.com/search?q=Halsey%20100%20Letters","https://cdn-images.dzcdn.net/images/cover/d0a6a23eddef45b14563ffbab8f7717b/1000x1000-000000-80-0-0.jpg"
"Bad at Love","Halsey","hopeless fountain kingdom (Deluxe)","https://music.youtube.com/search?q=Halsey%20Bad%20at%20Love","https://cdn-images.dzcdn.net/images/cover/d0a6a23eddef45b14563ffbab8f7717b/1000x1000-000000-80-0-0.jpg"
"Colors (Stripped)","Halsey","Complementary Colors - EP","https://music.youtube.com/search?q=Halsey%20Colors%20%28Stripped%29","https://cdn-images.dzcdn.net/images/cover/b2c819eaf59f948eec06451bc56daf30/1000x1000-000000-80-0-0.jpg"
"Eyes Closed","Halsey","hopeless fountain kingdom (Deluxe Plus)","https://music.youtube.com/search?q=Halsey%20Eyes%20Closed","https://cdn-images.dzcdn.net/images/cover/d0a6a23eddef45b14563ffbab8f7717b/1000x1000-000000-80-0-0.jpg"
"Gasoline","Halsey","BADLANDS (Deluxe)","https://music.youtube.com/search?q=Halsey%20Gasoline","https://cdn-images.dzcdn.net/images/cover/47165475d4e74cd6fa98f8b83bd90b68/1000x1000-000000-80-0-0.jpg"
"Graveyard","Halsey","Manic","https://music.youtube.com/search?q=Halsey%20Graveyard","https://cdn-images.dzcdn.net/images/cover/aa16ed08357784d8b760541e79d4fee8/1000x1000-000000-80-0-0.jpg"
